"st1_date","st1_term1","st1_hit1","st1_term2","st1_hit2","st1_term3","st1_hit3","st1_term4","st1_hit4","st1_term5","st1_hit5","st2_term1","st2_hit1","st2_term2","st2_hit2","st2_term3","st2_hit3","st2_term4","st2_hit4","st3_term2","st3_hit2","st3_term3","st3_hit3","st3_term4","st3_hit4","st4_term1","st4_hit1","st4_term2","st4_hit2","st4_term3","st4_hit3","st4_term4","st4_hit4","st5_term1","st5_hit1","st5_term2","st5_hit2","st5_term3","st5_hit3","st5_term4","st5_hit4","st6_term1","st6_hit1","st6_term2","st6_hit2","st6_term3","st6_hit3","st6_term4","st6_hit4","st7_term1","st7_hit1","st7_term2","st7_hit2","st7_term3","st7_hit3","st8_term1","st8_hit1","st8_term2","st8_hit2","st8_term3","st8_hit3","st8_term4","st8_hit4"
2015-08-02,"aedes",0,"aedes aegypti",0,"aegypti",13,"vomit",0,"mosquito",21,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",28,"new dengue virus",0,"DENV",0,"DHF",0,"disease",12,"pain",6,"rash",9,"headache",0,"nausea",0,"virus del dengue",15,"síntomas del dengue",0,"mosquitos",11,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",18,"náuseas",0,"vomitar",0,"vómitos",10,"fiebre",41
2015-08-09,"aedes",11,"aedes aegypti",5,"aegypti",0,"vomit",12,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",12,"mosquitoes",0,"fever",14,"new dengue virus",0,"DENV",0,"DHF",0,"disease",13,"pain",10,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",6,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",40,"náuseas",0,"vomitar",8,"vómitos",0,"fiebre",40
2015-08-16,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",16,"mosquito",0,"dengue virus",10,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",11,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",10,"rash",0,"headache",11,"nausea",9,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",6,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",39,"náuseas",0,"vomitar",13,"vómitos",0,"fiebre",80
2015-08-23,"aedes",0,"aedes aegypti",0,"aegypti",10,"vomit",12,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",14,"new dengue virus",0,"DENV",0,"DHF",0,"disease",7,"pain",25,"rash",7,"headache",0,"nausea",6,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",14,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",18,"náuseas",0,"vomitar",5,"vómitos",0,"fiebre",65
2015-08-30,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",9,"mosquito",7,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",10,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",24,"pain",23,"rash",13,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",8,"zancudo",0,"nuevo virus del dengue",0,"erupción",10,"dolor de cabeza",0,"náuseas",11,"vomitar",14,"vómitos",0,"fiebre",43
2015-09-06,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",8,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",33,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",8,"dolor de cabeza",27,"náuseas",0,"vomitar",18,"vómitos",0,"fiebre",50
2015-09-13,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",8,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",37,"new dengue virus",0,"DENV",0,"DHF",0,"disease",7,"pain",7,"rash",0,"headache",17,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",8,"dolor de cabeza",18,"náuseas",6,"vomitar",12,"vómitos",0,"fiebre",27
2015-09-20,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",14,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",6,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",29,"rash",9,"headache",0,"nausea",17,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",6,"zancudo",0,"nuevo virus del dengue",0,"erupción",8,"dolor de cabeza",20,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",53
2015-09-27,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",16,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",41,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",12,"zancudo",10,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",19,"náuseas",0,"vomitar",12,"vómitos",0,"fiebre",61
2015-10-04,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",9,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",6,"rash",0,"headache",8,"nausea",0,"virus del dengue",6,"síntomas del dengue",0,"mosquitos",8,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",37,"náuseas",9,"vomitar",15,"vómitos",13,"fiebre",30
2015-10-11,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",7,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",25,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",7,"rash",0,"headache",9,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",41,"náuseas",0,"vomitar",6,"vómitos",21,"fiebre",45
2015-10-18,"aedes",11,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",9,"pain",0,"rash",0,"headache",9,"nausea",0,"virus del dengue",41,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",32,"náuseas",0,"vomitar",20,"vómitos",7,"fiebre",61
2015-10-25,"aedes",14,"aedes aegypti",0,"aegypti",6,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",14,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",18,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",10,"zancudo",0,"nuevo virus del dengue",0,"erupción",6,"dolor de cabeza",43,"náuseas",0,"vomitar",9,"vómitos",0,"fiebre",37
2015-11-01,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",9,"dengue virus",10,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",9,"pain",23,"rash",28,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",11,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",26,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",42
2015-11-08,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",11,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",7,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",30,"náuseas",0,"vomitar",10,"vómitos",0,"fiebre",63
2015-11-15,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",13,"dengue virus",8,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",14,"pain",6,"rash",0,"headache",0,"nausea",0,"virus del dengue",13,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",31,"náuseas",7,"vomitar",6,"vómitos",10,"fiebre",34
2015-11-22,"aedes",10,"aedes aegypti",0,"aegypti",0,"vomit",12,"mosquito",16,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",15,"pain",12,"rash",0,"headache",0,"nausea",48,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",20,"zancudo",12,"nuevo virus del dengue",0,"erupción",7,"dolor de cabeza",30,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",65
2015-11-29,"aedes",7,"aedes aegypti",0,"aegypti",0,"vomit",8,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",11,"rash",7,"headache",10,"nausea",8,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",33,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",10,"vómitos",7,"fiebre",37
2015-12-06,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",8,"mosquito",23,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",15,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",26,"rash",10,"headache",0,"nausea",17,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",35,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",23,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",37
2015-12-13,"aedes",23,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",20,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",20,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",19,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",27,"náuseas",10,"vomitar",22,"vómitos",7,"fiebre",43
2015-12-20,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",13,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",16,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",34,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",7,"vómitos",7,"fiebre",39
2015-12-27,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",16,"dengue virus",17,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",25,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",26,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",23,"náuseas",0,"vomitar",0,"vómitos",30,"fiebre",44
2016-01-03,"aedes",0,"aedes aegypti",14,"aegypti",0,"vomit",0,"mosquito",12,"dengue virus",23,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",14,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",13,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",25,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",23,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",100
2016-01-10,"aedes",0,"aedes aegypti",31,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",9,"mosquitoes",0,"fever",19,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",22,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",55,"zancudo",14,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",32,"náuseas",9,"vomitar",8,"vómitos",8,"fiebre",60
2016-01-17,"aedes",21,"aedes aegypti",8,"aegypti",0,"vomit",11,"mosquito",54,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",20,"mosquitoes",0,"fever",21,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",0,"virus del dengue",8,"síntomas del dengue",0,"mosquitos",59,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",30,"náuseas",0,"vomitar",12,"vómitos",0,"fiebre",81
2016-01-24,"aedes",23,"aedes aegypti",0,"aegypti",10,"vomit",0,"mosquito",31,"dengue virus",12,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",17,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",12,"rash",8,"headache",9,"nausea",0,"virus del dengue",7,"síntomas del dengue",0,"mosquitos",67,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",31,"náuseas",0,"vomitar",20,"vómitos",0,"fiebre",89
2016-01-31,"aedes",29,"aedes aegypti",20,"aegypti",7,"vomit",11,"mosquito",81,"dengue virus",21,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",23,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",24,"rash",0,"headache",0,"nausea",0,"virus del dengue",8,"síntomas del dengue",0,"mosquitos",67,"zancudo",18,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",14,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",59
2016-02-07,"aedes",0,"aedes aegypti",14,"aegypti",0,"vomit",0,"mosquito",46,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",19,"mosquitoes",0,"fever",7,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",0,"virus del dengue",8,"síntomas del dengue",0,"mosquitos",42,"zancudo",24,"nuevo virus del dengue",0,"erupción",14,"dolor de cabeza",33,"náuseas",0,"vomitar",0,"vómitos",10,"fiebre",46
2016-02-14,"aedes",11,"aedes aegypti",20,"aegypti",8,"vomit",0,"mosquito",43,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",32,"mosquitoes",0,"fever",15,"new dengue virus",0,"DENV",0,"DHF",0,"disease",8,"pain",8,"rash",0,"headache",0,"nausea",0,"virus del dengue",20,"síntomas del dengue",0,"mosquitos",20,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",30,"náuseas",0,"vomitar",13,"vómitos",11,"fiebre",56
2016-02-21,"aedes",17,"aedes aegypti",9,"aegypti",16,"vomit",14,"mosquito",36,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",17,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",24,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",31,"zancudo",11,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",32,"náuseas",0,"vomitar",8,"vómitos",9,"fiebre",58
2016-02-28,"aedes",19,"aedes aegypti",11,"aegypti",33,"vomit",0,"mosquito",76,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",34,"mosquitoes",0,"fever",20,"new dengue virus",0,"DENV",0,"DHF",0,"disease",14,"pain",26,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",48,"zancudo",17,"nuevo virus del dengue",0,"erupción",33,"dolor de cabeza",28,"náuseas",6,"vomitar",9,"vómitos",0,"fiebre",54
2016-03-06,"aedes",38,"aedes aegypti",37,"aegypti",36,"vomit",0,"mosquito",100,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",62,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",16,"rash",11,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",29,"zancudo",0,"nuevo virus del dengue",0,"erupción",12,"dolor de cabeza",35,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",61
2016-03-13,"aedes",19,"aedes aegypti",29,"aegypti",37,"vomit",0,"mosquito",97,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",13,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",9,"rash",0,"headache",0,"nausea",10,"virus del dengue",13,"síntomas del dengue",12,"mosquitos",22,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",42,"náuseas",0,"vomitar",13,"vómitos",0,"fiebre",49
2016-03-20,"aedes",24,"aedes aegypti",23,"aegypti",10,"vomit",0,"mosquito",50,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",25,"mosquitoes",0,"fever",24,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",8,"rash",0,"headache",0,"nausea",7,"virus del dengue",0,"síntomas del dengue",9,"mosquitos",14,"zancudo",10,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",9,"náuseas",0,"vomitar",13,"vómitos",6,"fiebre",47
2016-03-27,"aedes",39,"aedes aegypti",19,"aegypti",59,"vomit",0,"mosquito",64,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",28,"mosquitoes",0,"fever",10,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",22,"rash",0,"headache",0,"nausea",0,"virus del dengue",6,"síntomas del dengue",0,"mosquitos",36,"zancudo",0,"nuevo virus del dengue",0,"erupción",9,"dolor de cabeza",25,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",47
2016-04-03,"aedes",23,"aedes aegypti",20,"aegypti",35,"vomit",13,"mosquito",60,"dengue virus",7,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",16,"mosquitoes",0,"fever",10,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",0,"virus del dengue",9,"síntomas del dengue",0,"mosquitos",15,"zancudo",0,"nuevo virus del dengue",0,"erupción",7,"dolor de cabeza",32,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",17
2016-04-10,"aedes",18,"aedes aegypti",13,"aegypti",0,"vomit",7,"mosquito",50,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",12,"mosquitoes",0,"fever",13,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",42,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",29,"zancudo",0,"nuevo virus del dengue",0,"erupción",12,"dolor de cabeza",7,"náuseas",6,"vomitar",0,"vómitos",0,"fiebre",39
2016-04-17,"aedes",44,"aedes aegypti",23,"aegypti",12,"vomit",0,"mosquito",40,"dengue virus",8,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",19,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",26,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",14,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",31,"náuseas",21,"vomitar",8,"vómitos",0,"fiebre",65
2016-04-24,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",14,"mosquitoes",0,"fever",9,"new dengue virus",0,"DENV",0,"DHF",0,"disease",15,"pain",7,"rash",8,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",11,"zancudo",7,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",13,"náuseas",6,"vomitar",0,"vómitos",0,"fiebre",25
2016-05-01,"aedes",7,"aedes aegypti",31,"aegypti",21,"vomit",10,"mosquito",27,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",34,"rash",17,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",39,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",9,"náuseas",0,"vomitar",6,"vómitos",0,"fiebre",42
2016-05-08,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",10,"mosquito",28,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",18,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",14,"pain",62,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",13,"mosquitos",10,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",17,"náuseas",0,"vomitar",5,"vómitos",0,"fiebre",51
2016-05-15,"aedes",11,"aedes aegypti",10,"aegypti",0,"vomit",8,"mosquito",25,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",6,"rash",0,"headache",0,"nausea",22,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",12,"zancudo",0,"nuevo virus del dengue",0,"erupción",14,"dolor de cabeza",24,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",78
2016-05-22,"aedes",7,"aedes aegypti",0,"aegypti",9,"vomit",0,"mosquito",15,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",7,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",15,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",16,"náuseas",0,"vomitar",9,"vómitos",0,"fiebre",75
2016-05-29,"aedes",0,"aedes aegypti",28,"aegypti",0,"vomit",0,"mosquito",24,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",13,"mosquitos",9,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",27,"náuseas",0,"vomitar",8,"vómitos",0,"fiebre",69
